ltv,lending_margin,additional_margin,annual_income_pct,annual_income,insurance_cost_pa,loan_amount,reinvest_fraction,total_cost_of_funds,mean_reinvestment,mean_cagr,xirr,prob_insurance_payout,mean_funder_earned
0.4,0.06,0.02,0.015,30000.0,0.015,800000.0,0.25,0.12000000000000001,45916.09,-0.07093361885426142,-0.12195055607755212,1.0,60881.875
0.4,0.06,0.02,0.015,30000.0,0.02,800000.0,0.25,0.12000000000000001,-269417.2,nan,nan,1.0,19541.875
0.4,0.06,0.02,0.015,30000.0,0.025,800000.0,0.25,0.12000000000000001,-904706.58,nan,nan,1.0,46404.375
0.4,0.06,0.02,0.015,30000.0,0.03,800000.0,0.25,0.12000000000000001,-1381385.29,nan,nan,1.0,68732.5
0.4,0.06,0.025,0.01,20000.0,0.01,800000.0,0.5,0.125,448278.49,0.0059224363028340665,0.005451615760809991,0.98,575453.75
0.4,0.06,0.025,0.01,20000.0,0.015,800000.0,0.5,0.125,361201.03,-0.0050885031789352775,0.0005688156098628827,1.0,463637.5
0.4,0.06,0.025,0.01,20000.0,0.02,800000.0,0.5,0.125,262848.05,-0.020775573260923497,-0.006593498148621202,1.0,349220.0
0.4,0.06,0.025,0.01,20000.0,0.025,800000.0,0.5,0.125,174694.69,-0.040575099750305044,-0.017931990780695517,1.0,219350.0
0.4,0.06,0.025,0.01,20000.0,0.03,800000.0,0.5,0.125,96597.67,-0.06858048499034097,-0.037179007574334455,1.0,119647.5
0.4,0.06,0.025,0.015,30000.0,0.01,800000.0,0.25,0.125,128601.57,-0.02183794016389551,-0.037177543050151196,1.0,169256.25
0.4,0.06,0.025,0.015,30000.0,0.015,800000.0,0.25,0.125,44721.61,-0.07215726469953365,-0.12616571960176326,1.0,64963.75
0.4,0.06,0.025,0.015,30000.0,0.02,800000.0,0.25,0.125,-275111.37,nan,nan,1.0,16937.5
0.4,0.06,0.025,0.015,30000.0,0.025,800000.0,0.25,0.125,-797191.37,nan,nan,1.0,48360.625
0.4,0.06,0.025,0.015,30000.0,0.03,800000.0,0.25,0.125,-1348981.01,nan,nan,1.0,65612.5
0.5,0.02,0.01,0.01,20000.0,0.01,1000000.0,0.6,0.06999999999999999,1320462.19,0.047988358902679495,0.014733697726795558,0.41,752059.5
0.5,0.02,0.01,0.01,20000.0,0.015,1000000.0,0.6,0.06999999999999999,899147.06,0.02452863159894081,0.009244344205272759,0.55,682780.5
0.5,0.02,0.01,0.01,20000.0,0.02,1000000.0,0.6,0.06999999999999999,620708.21,0.003287992193477418,0.003680660567847216,0.86,575305.5
0.5,0.02,0.01,0.01,20000.0,0.025,1000000.0,0.6,0.06999999999999999,455742.86,-0.013330347084979932,-0.0005219723972195167,0.94,520782.75
0.5,0.02,0.01,0.01,20000.0,0.03,1000000.0,0.6,0.06999999999999999,278519.8,-0.03764514593300905,-0.009044716843610745,1.0,389555.25
0.5,0.02,0.01,0.015,30000.0,0.01,1000000.0,0.4,0.06999999999999999,570947.02,0.021443148435184245,0.0029246386716310635,0.83,535486.125
0.5,0.02,0.01,0.015,30000.0,0.015,1000000.0,0.4,0.06999999999999999,300785.45,-0.01415226803481373,-0.010066318510338457,0.99,376507.125
0.5,0.02,0.01,0.015,30000.0,0.02,1000000.0,0.4,0.06999999999999999,177557.27,-0.03979508782694796,-0.024806919055631926,1.0,259729.125
0.5,0.02,0.01,0.015,30000.0,0.025,1000000.0,0.4,0.06999999999999999,79696.04,-0.07749476883456663,-0.0683689994476967,1.0,105301.5
0.5,0.02,0.01,0.015,30000.0,0.03,1000000.0,0.4,0.06999999999999999,-160879.1,nan,nan,1.0,13165.125
0.5,0.02,0.01,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.06999999999999999,89704.81,-0.03929669059433005,-0.08377716747080188,1.0,114024.0
0.5,0.02,0.01,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.06999999999999999,-86905.98,nan,nan,1.0,6767.999999999999
0.5,0.02,0.01,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.06999999999999999,-787441.28,nan,nan,1.0,42415.5
0.5,0.02,0.01,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.06999999999999999,-1464845.69,nan,nan,1.0,65006.99999999999
0.5,0.02,0.01,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.06999999999999999,-2020478.16,nan,nan,1.0,88263.0
0.5,0.02,0.015,0.01,20000.0,0.01,1000000.0,0.6,0.075,1188329.52,0.04164356608052966,0.012957631814808357,0.47,709428.75
0.5,0.02,0.015,0.01,20000.0,0.015,1000000.0,0.6,0.075,1084815.67,0.03749119436173043,0.01217003160025687,0.6,706269.75
0.5,0.02,0.015,0.01,20000.0,0.02,1000000.0,0.6,0.075,591736.56,0.0008836570323829118,0.00242987672464956,0.91,528471.0
0.5,0.02,0.015,0.01,20000.0,0.025,1000000.0,0.6,0.075,393026.17,-0.020930524082414803,-0.0026835077291743614,1.0,490479.0
0.5,0.02,0.015,0.01,20000.0,0.03,1000000.0,0.6,0.075,279089.64,-0.037546794566728714,-0.01006608877027726,1.0,355937.25
0.5,0.02,0.015,0.015,30000.0,0.01,1000000.0,0.4,0.075,492697.64,0.012578570650658927,-0.000981803599758635,0.85,452701.5
0.5,0.02,0.015,0.015,30000.0,0.015,1000000.0,0.4,0.075,320009.05,-0.010386690348075267,-0.010088951768001286,0.96,352960.875
0.5,0.02,0.015,0.015,30000.0,0.02,1000000.0,0.4,0.075,183357.44,-0.03825059283646293,-0.027304712994172142,1.0,208880.25
0.5,0.02,0.015,0.015,30000.0,0.025,1000000.0,0.4,0.075,82079.14,-0.07613473231505918,-0.06874355929896814,1.0,105624.0
0.5,0.02,0.015,0.015,30000.0,0.03,1000000.0,0.4,0.075,-163662.64,nan,nan,1.0,13428.375
0.5,0.02,0.015,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.075,88394.27,-0.04000337571909063,-0.08387618039495093,1.0,127146.0
0.5,0.02,0.015,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.075,-84369.22,nan,nan,1.0,6689.999999999999
0.5,0.02,0.015,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.075,-821331.01,nan,nan,1.0,44491.49999999999
0.5,0.02,0.015,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.075,-1323706.88,nan,nan,1.0,62194.5
0.5,0.02,0.015,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.075,-1952898.57,nan,nan,1.0,71446.5
0.5,0.02,0.02,0.01,20000.0,0.01,1000000.0,0.6,0.08,1149404.61,0.038973609912376084,0.012535844560495946,0.45,718029.0
0.5,0.02,0.02,0.01,20000.0,0.015,1000000.0,0.6,0.08,818100.23,0.018481426185999128,0.006955476505966285,0.74,596784.75
0.5,0.02,0.02,0.01,20000.0,0.02,1000000.0,0.6,0.08,610825.05,0.003090993624693228,0.003006470763956548,0.92,535257.0
0.5,0.02,0.02,0.01,20000.0,0.025,1000000.0,0.6,0.08,395724.9,-0.020595474577171924,-0.0041725893078981,1.0,421497.75
0.5,0.02,0.02,0.01,20000.0,0.03,1000000.0,0.6,0.08,285876.22,-0.03638990963166333,-0.010550971574588286,1.0,328869.75
0.5,0.02,0.02,0.015,30000.0,0.01,1000000.0,0.4,0.08,428509.6,0.004109745796587516,-0.003497256070529531,0.92,435629.25
0.5,0.02,0.02,0.015,30000.0,0.015,1000000.0,0.4,0.08,286895.28,-0.016480057020188954,-0.012674530795962924,1.0,331930.5
0.5,0.02,0.02,0.015,30000.0,0.02,1000000.0,0.4,0.08,184131.13,-0.03804808984899255,-0.027913902589083217,1.0,198298.5
0.5,0.02,0.02,0.015,30000.0,0.025,1000000.0,0.4,0.08,77242.37,-0.07893605974549289,-0.07064670012173835,1.0,101511.375
0.5,0.02,0.02,0.015,30000.0,0.03,1000000.0,0.4,0.08,-188604.43,nan,nan,1.0,12491.25
0.5,0.02,0.02,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.08,90003.84,-0.03913681889181142,-0.08402901255517181,1.0,110346.0
0.5,0.02,0.02,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.08,-93867.18,nan,nan,1.0,6052.499999999999
0.5,0.02,0.02,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.08,-851550.99,nan,nan,1.0,40196.99999999999
0.5,0.02,0.02,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.08,-1341861.91,nan,nan,1.0,62956.5
0.5,0.02,0.02,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.08,-2195005.02,nan,nan,1.0,73729.5
0.5,0.02,0.025,0.01,20000.0,0.01,1000000.0,0.6,0.08499999999999999,1226923.66,0.04404985614003776,0.013757484816977472,0.45,748509.0
0.5,0.02,0.025,0.01,20000.0,0.015,1000000.0,0.6,0.08499999999999999,770213.32,0.014948027609726466,0.0070023134321939295,0.76,645843.75
0.5,0.02,0.025,0.01,20000.0,0.02,1000000.0,0.6,0.08499999999999999,564303.63,-0.0018981675915462626,0.0017764891149163464,0.91,520640.25
0.5,0.02,0.025,0.01,20000.0,0.025,1000000.0,0.6,0.08499999999999999,417209.41,-0.017399146724082937,-0.003379181245522278,0.98,429816.75
0.5,0.02,0.025,0.01,20000.0,0.03,1000000.0,0.6,0.08499999999999999,276460.73,-0.03800213098772387,-0.010890981857982984,1.0,326459.25
0.5,0.02,0.025,0.015,30000.0,0.01,1000000.0,0.4,0.08499999999999999,408449.19,0.0010456952369677364,-0.003680072319888983,0.92,459160.5
0.5,0.02,0.025,0.015,30000.0,0.015,1000000.0,0.4,0.08499999999999999,303359.49,-0.013637337685927897,-0.011882739853524171,0.99,334035.0
0.5,0.02,0.025,0.015,30000.0,0.02,1000000.0,0.4,0.08499999999999999,179829.43,-0.03918441532620209,-0.02840111823250413,1.0,191589.375
0.5,0.02,0.025,0.015,30000.0,0.025,1000000.0,0.4,0.08499999999999999,79528.45,-0.07759186104242699,-0.07328845900984904,1.0,88276.5
0.5,0.02,0.025,0.015,30000.0,0.03,1000000.0,0.4,0.08499999999999999,-186386.23,nan,nan,1.0,10996.875
0.5,0.02,0.025,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.08499999999999999,87167.63,-0.04067389598779725,-0.08649983276953255,1.0,101695.5
0.5,0.02,0.025,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.08499999999999999,-87852.24,nan,nan,1.0,5719.499999999999
0.5,0.02,0.025,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.08499999999999999,-866782.21,nan,nan,1.0,35236.49999999999
0.5,0.02,0.025,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.08499999999999999,-1406645.7,nan,nan,1.0,56360.99999999999
0.5,0.02,0.025,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.08499999999999999,-1878811.09,nan,nan,1.0,70245.0
0.5,0.03,0.01,0.01,20000.0,0.01,1000000.0,0.6,0.08,1485446.27,0.056727553611398696,0.01726742406619497,0.49,830890.375
0.5,0.03,0.01,0.01,20000.0,0.015,1000000.0,0.6,0.08,787778.76,0.01628958772412159,0.009009202791157689,0.64,764246.875
0.5,0.03,0.01,0.01,20000.0,0.02,1000000.0,0.6,0.08,570238.8,-0.0017679027930859181,0.0037347632247528573,0.9,630348.25
0.5,0.03,0.01,0.01,20000.0,0.025,1000000.0,0.6,0.08,385518.66,-0.02187421523251809,-0.002614955682929354,1.0,501580.625
0.5,0.03,0.01,0.01,20000.0,0.03,1000000.0,0.6,0.08,297064.31,-0.03375376307062805,-0.008753066862991377,0.99,369675.25
0.5,0.03,0.01,0.015,30000.0,0.01,1000000.0,0.4,0.08,475579.26,0.00897689413382019,0.0017611112277740038,0.84,604737.4375
0.5,0.03,0.01,0.015,30000.0,0.015,1000000.0,0.4,0.08,288889.04,-0.016139434666988528,-0.010674625699069629,1.0,383209.75
0.5,0.03,0.01,0.015,30000.0,0.02,1000000.0,0.4,0.08,181377.93,-0.03877242177967877,-0.02561072587599067,1.0,238772.625
0.5,0.03,0.01,0.015,30000.0,0.025,1000000.0,0.4,0.08,79497.52,-0.07760980138679296,-0.06917305421501874,1.0,106547.875
0.5,0.03,0.01,0.015,30000.0,0.03,1000000.0,0.4,0.08,-169188.99,nan,nan,1.0,13106.1875
0.5,0.03,0.01,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.08,85844.11,-0.04140750314676356,-0.08471550025501629,1.0,128514.75
0.5,0.03,0.01,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.08,-85645.29,nan,nan,1.0,7465.499999999999
0.5,0.03,0.01,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.08,-862572.23,nan,nan,1.0,44843.75
0.5,0.03,0.01,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.08,-1452429.81,nan,nan,1.0,72625.0
0.5,0.03,0.01,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.08,-1625777.56,nan,nan,1.0,97013.0
0.5,0.03,0.015,0.01,20000.0,0.01,1000000.0,0.6,0.085,1177910.7,0.0411083757489914,0.013765187275386337,0.52,802095.875
0.5,0.03,0.015,0.01,20000.0,0.015,1000000.0,0.6,0.085,764316.39,0.014462212774789096,0.007446249338934008,0.8,687007.125
0.5,0.03,0.015,0.01,20000.0,0.02,1000000.0,0.6,0.085,580099.08,-0.000293393402622244,0.003434154419156288,0.93,595445.375
0.5,0.03,0.015,0.01,20000.0,0.025,1000000.0,0.6,0.085,401156.12,-0.019927714035731126,-0.0031038479124910756,1.0,466063.5
0.5,0.03,0.015,0.01,20000.0,0.03,1000000.0,0.6,0.085,278265.42,-0.03768911230350369,-0.009627078692414637,1.0,366644.25
0.5,0.03,0.015,0.015,30000.0,0.01,1000000.0,0.4,0.085,446982.32,0.00689099125500281,-0.0011764311586176524,0.95,500930.0625
0.5,0.03,0.015,0.015,30000.0,0.015,1000000.0,0.4,0.085,289624.75,-0.01601430671200399,-0.010456439394626704,0.99,394465.3125
0.5,0.03,0.015,0.015,30000.0,0.02,1000000.0,0.4,0.085,181381.64,-0.038771438716395545,-0.024118792915473364,1.0,260802.5
0.5,0.03,0.015,0.015,30000.0,0.025,1000000.0,0.4,0.085,76192.1,-0.07956632875502845,-0.06795411531489093,1.0,112809.8125
0.5,0.03,0.015,0.015,30000.0,0.03,1000000.0,0.4,0.085,-181120.78,nan,nan,1.0,14205.625
0.5,0.03,0.015,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.085,86941.37,-0.04079855533536447,-0.0875853152494448,1.0,109189.5
0.5,0.03,0.015,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.085,-80194.91,nan,nan,1.0,7166.25
0.5,0.03,0.015,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.085,-827438.57,nan,nan,1.0,43312.5
0.5,0.03,0.015,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.085,-1514521.54,nan,nan,1.0,62746.25
0.5,0.03,0.015,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.085,-2117083.35,nan,nan,1.0,77476.0
0.5,0.03,0.02,0.01,20000.0,0.01,1000000.0,0.6,0.09000000000000001,1103175.62,0.036880126871986496,0.012271449887717667,0.67,734317.5
0.5,0.03,0.02,0.01,20000.0,0.015,1000000.0,0.6,0.09000000000000001,918827.11,0.027198733786241602,0.010261418603154882,0.77,713561.625
0.5,0.03,0.02,0.01,20000.0,0.02,1000000.0,0.6,0.09000000000000001,529603.03,-0.005857955952291882,0.0023802533556498418,0.95,593501.125
0.5,0.03,0.02,0.01,20000.0,0.025,1000000.0,0.6,0.09000000000000001,403464.43,-0.0196465080181234,-0.0022540293118602506,1.0,499234.75
0.5,0.03,0.02,0.01,20000.0,0.03,1000000.0,0.6,0.09000000000000001,273043.23,-0.038600242776235305,-0.00939976081339644,1.0,384574.75
0.5,0.03,0.02,0.015,30000.0,0.01,1000000.0,0.4,0.09000000000000001,449760.0,0.007276724650345123,-0.0014683652999970542,0.93,485765.0
0.5,0.03,0.02,0.015,30000.0,0.015,1000000.0,0.4,0.09000000000000001,287095.83,-0.016445692658960898,-0.011987527320739044,1.0,355880.4375
0.5,0.03,0.02,0.015,30000.0,0.02,1000000.0,0.4,0.09000000000000001,175231.73,-0.04042784322325921,-0.026715188254565425,1.0,224896.0
0.5,0.03,0.02,0.015,30000.0,0.025,1000000.0,0.4,0.09000000000000001,77784.19,-0.078614089035137,-0.07036820275626177,1.0,100518.6875
0.5,0.03,0.02,0.015,30000.0,0.03,1000000.0,0.4,0.09000000000000001,-186887.89,nan,nan,1.0,12936.875000000002
0.5,0.03,0.02,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.09000000000000001,89019.06,-0.039665236303195184,-0.08538066648791998,1.0,100373.0
0.5,0.03,0.02,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.09000000000000001,-87748.15,nan,nan,1.0,6422.499999999999
0.5,0.03,0.02,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.09000000000000001,-796880.08,nan,nan,1.0,43758.75
0.5,0.03,0.02,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.09000000000000001,-1351635.7,nan,nan,1.0,71419.25
0.5,0.03,0.02,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.09000000000000001,-2096148.15,nan,nan,1.0,77987.0
0.5,0.03,0.025,0.01,20000.0,0.01,1000000.0,0.6,0.095,1077252.77,0.03517773279736436,0.012321745228684788,0.61,762486.375
0.5,0.03,0.025,0.01,20000.0,0.015,1000000.0,0.6,0.095,678167.48,0.007020132020873815,0.006154968988081766,0.84,682199.0
0.5,0.03,0.025,0.01,20000.0,0.02,1000000.0,0.6,0.095,514723.65,-0.007635674016381766,0.000930009824122946,0.97,538216.875
0.5,0.03,0.025,0.01,20000.0,0.025,1000000.0,0.6,0.095,374049.75,-0.023350109025126686,-0.004543984216478059,1.0,436150.75
0.5,0.03,0.025,0.01,20000.0,0.03,1000000.0,0.6,0.095,279423.67,-0.03748923140921723,-0.011146564926319269,1.0,324513.0
0.5,0.03,0.025,0.015,30000.0,0.01,1000000.0,0.4,0.095,391756.39,-0.0010406758499970081,-0.004617895349329215,1.0,449161.5625
0.5,0.03,0.025,0.015,30000.0,0.015,1000000.0,0.4,0.095,301310.77,-0.01356505288924803,-0.010987067393689931,0.99,357567.0
0.5,0.03,0.025,0.015,30000.0,0.02,1000000.0,0.4,0.095,175422.66,-0.04037559345163111,-0.02660786882438282,1.0,233103.0625
0.5,0.03,0.025,0.015,30000.0,0.025,1000000.0,0.4,0.095,77613.92,-0.0787150399715576,-0.0713277048962454,1.0,96176.0625
0.5,0.03,0.025,0.015,30000.0,0.03,1000000.0,0.4,0.095,-189579.68,nan,nan,1.0,12045.6875
0.5,0.03,0.025,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.095,86121.34,-0.04125295335173784,-0.0845771975568208,1.0,117348.0
0.5,0.03,0.025,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.095,-90825.83,nan,nan,1.0,6919.499999999999
0.5,0.03,0.025,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.095,-812366.17,nan,nan,1.0,40405.75
0.5,0.03,0.025,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.095,-1307159.44,nan,nan,1.0,58423.75
0.5,0.03,0.025,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.095,-1938668.2,nan,nan,1.0,68988.5
0.5,0.04,0.01,0.01,20000.0,0.01,1000000.0,0.6,0.09,1268216.58,0.04684172721393143,0.015356489618377989,0.67,833412.0
0.5,0.04,0.01,0.01,20000.0,0.015,1000000.0,0.6,0.09,782964.63,0.016390011851983965,0.009524654730391102,0.79,799151.0
0.5,0.04,0.01,0.01,20000.0,0.02,1000000.0,0.6,0.09,564656.88,-0.0018763530973581188,0.0051555651392203306,0.94,712237.0
0.5,0.04,0.01,0.01,20000.0,0.025,1000000.0,0.6,0.09,395422.9,-0.020439909376006704,-0.0009450644037153344,0.99,565783.0
0.5,0.04,0.01,0.01,20000.0,0.03,1000000.0,0.6,0.09,273120.75,-0.03858659701391509,-0.009093805498358143,1.0,394792.0
0.5,0.04,0.01,0.015,30000.0,0.01,1000000.0,0.4,0.09,491641.44,0.0128918579215489,0.002595860807469874,0.91,600979.5
0.5,0.04,0.01,0.015,30000.0,0.015,1000000.0,0.4,0.09,287650.25,-0.01635081099400959,-0.009930771463565469,1.0,404821.0
0.5,0.04,0.01,0.015,30000.0,0.02,1000000.0,0.4,0.09,191062.09,-0.036269227163387874,-0.024138005689832487,1.0,252529.0
0.5,0.04,0.01,0.015,30000.0,0.025,1000000.0,0.4,0.09,79815.09,-0.07742591572908564,-0.06682699617447108,1.0,120854.0
0.5,0.04,0.01,0.015,30000.0,0.03,1000000.0,0.4,0.09,-170197.98,nan,nan,1.0,15230.0
0.5,0.04,0.01,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.09,85962.34,-0.041341534547515435,-0.08333668254788218,1.0,116318.0
0.5,0.04,0.01,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.09,-108672.96,nan,nan,1.0,7495.999999999999
0.5,0.04,0.01,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.09,-849380.03,nan,nan,1.0,48499.99999999999
0.5,0.04,0.01,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.09,-1311650.77,nan,nan,1.0,74804.0
0.5,0.04,0.01,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.09,-1779047.55,nan,nan,1.0,91236.0
0.5,0.04,0.015,0.01,20000.0,0.01,1000000.0,0.6,0.095,1017232.22,0.03123534206945444,0.012940014082793994,0.58,867606.0
0.5,0.04,0.015,0.01,20000.0,0.015,1000000.0,0.6,0.095,838515.38,0.02102902725704925,0.010408008029227922,0.77,802959.0
0.5,0.04,0.015,0.01,20000.0,0.02,1000000.0,0.6,0.095,535322.3,-0.0054133711914442495,0.0033437280847334883,0.93,641110.0
0.5,0.04,0.015,0.01,20000.0,0.025,1000000.0,0.6,0.095,391477.81,-0.02112374227251035,-0.00232217422517611,1.0,510886.0
0.5,0.04,0.015,0.01,20000.0,0.03,1000000.0,0.6,0.095,295376.19,-0.03481356030430538,-0.0095053871080798,1.0,348949.0
0.5,0.04,0.015,0.015,30000.0,0.01,1000000.0,0.4,0.095,390020.61,-0.0012624505992540058,-0.003299124156649569,0.98,495740.0
0.5,0.04,0.015,0.015,30000.0,0.015,1000000.0,0.4,0.095,281098.24,-0.017483377214905338,-0.010592907717611122,1.0,400126.5
0.5,0.04,0.015,0.015,30000.0,0.02,1000000.0,0.4,0.095,173749.01,-0.0408354540214817,-0.025736567558519274,1.0,254791.0
0.5,0.04,0.015,0.015,30000.0,0.025,1000000.0,0.4,0.095,79462.61,-0.07763005822023095,-0.06851736150220522,1.0,102956.5
0.5,0.04,0.015,0.015,30000.0,0.03,1000000.0,0.4,0.095,-195842.75,nan,nan,1.0,13086.5
0.5,0.04,0.015,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.095,85118.92,-0.0418140345732223,-0.08417394101684472,1.0,127470.0
0.5,0.04,0.015,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.095,-84325.49,nan,nan,1.0,7815.999999999999
0.5,0.04,0.015,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.095,-753617.34,nan,nan,1.0,49562.0
0.5,0.04,0.015,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.095,-1696791.13,nan,nan,1.0,64704.0
0.5,0.04,0.015,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.095,-2071299.87,nan,nan,1.0,84091.99999999999
0.5,0.04,0.02,0.01,20000.0,0.01,1000000.0,0.6,0.1,948379.11,0.02741957086949287,0.012227196389568595,0.68,864118.0
0.5,0.04,0.02,0.01,20000.0,0.015,1000000.0,0.6,0.1,714561.4,0.01096907671539138,0.007943880647180546,0.85,753553.0
0.5,0.04,0.02,0.01,20000.0,0.02,1000000.0,0.6,0.1,541381.65,-0.004539024934518632,0.0024134548669745293,0.95,585500.0
0.5,0.04,0.02,0.01,20000.0,0.025,1000000.0,0.6,0.1,421972.92,-0.015971923879386618,-0.0013313349711504552,0.97,508735.0
0.5,0.04,0.02,0.01,20000.0,0.03,1000000.0,0.6,0.1,289307.98,-0.03581480612122978,-0.009501626878125946,1.0,362867.0
0.5,0.04,0.02,0.015,30000.0,0.01,1000000.0,0.4,0.1,421694.83,0.003624990370729275,-0.0014771230065397933,0.97,519749.5
0.5,0.04,0.02,0.015,30000.0,0.015,1000000.0,0.4,0.1,284197.33,-0.016944584250012218,-0.012061031152608592,1.0,360250.5
0.5,0.04,0.02,0.015,30000.0,0.02,1000000.0,0.4,0.1,173644.8,-0.040864226278865434,-0.02638079396493065,1.0,241990.5
0.5,0.04,0.02,0.015,30000.0,0.025,1000000.0,0.4,0.1,76900.0,-0.07914061749378065,-0.0705985062951664,1.0,105882.0
0.5,0.04,0.02,0.015,30000.0,0.03,1000000.0,0.4,0.1,-175976.38,nan,nan,1.0,13768.5
0.5,0.04,0.02,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.1,84773.91,-0.04200859877577867,-0.08873985204174861,1.0,119236.0
0.5,0.04,0.02,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.1,-96223.92,nan,nan,1.0,6515.999999999999
0.5,0.04,0.02,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.1,-741505.69,nan,nan,1.0,46294.0
0.5,0.04,0.02,0.02,40000.0,0.025,1000000.0,0.19999999999999996,0.1,-1594425.39,nan,nan,1.0,66051.99999999999
0.5,0.04,0.02,0.02,40000.0,0.03,1000000.0,0.19999999999999996,0.1,-1804683.41,nan,nan,1.0,93014.0
0.5,0.04,0.025,0.01,20000.0,0.01,1000000.0,0.6,0.10500000000000001,891318.82,0.023369198958197,0.010015881351734146,0.79,750576.0
0.5,0.04,0.025,0.01,20000.0,0.015,1000000.0,0.6,0.10500000000000001,716454.72,0.011491681618939875,0.007602188161891732,0.87,719342.0
0.5,0.04,0.025,0.01,20000.0,0.02,1000000.0,0.6,0.10500000000000001,538727.84,-0.0048077701880123724,0.002366454063550849,0.95,581421.0
0.5,0.04,0.025,0.01,20000.0,0.025,1000000.0,0.6,0.10500000000000001,388452.32,-0.021503394335405268,-0.003958177298082566,1.0,445605.0
0.5,0.04,0.025,0.01,20000.0,0.03,1000000.0,0.6,0.10500000000000001,280007.25,-0.03738882016691769,-0.010853365056847974,1.0,334048.0
0.5,0.04,0.025,0.015,30000.0,0.01,1000000.0,0.4,0.10500000000000001,457767.57,0.009589112877316674,-0.0006581071575979536,0.98,497030.0
0.5,0.04,0.025,0.015,30000.0,0.015,1000000.0,0.4,0.10500000000000001,289638.11,-0.0160120372649305,-0.01239565164457479,1.0,341417.5
0.5,0.04,0.025,0.015,30000.0,0.02,1000000.0,0.4,0.10500000000000001,180076.47,-0.03911846251305995,-0.026577220389038092,1.0,230871.0
0.5,0.04,0.025,0.015,30000.0,0.025,1000000.0,0.4,0.10500000000000001,79193.9,-0.07778626314148862,-0.07019261455298098,1.0,102915.5
0.5,0.04,0.025,0.015,30000.0,0.03,1000000.0,0.4,0.10500000000000001,-196267.3,nan,nan,1.0,12683.0
0.5,0.04,0.025,0.02,40000.0,0.01,1000000.0,0.19999999999999996,0.10500000000000001,88333.48,-0.040036396675569685,-0.08728138527998763,1.0,110964.0
0.5,0.04,0.025,0.02,40000.0,0.015,1000000.0,0.19999999999999996,0.10500000000000001,-102734.69,nan,nan,1.0,6921.999999999999
0.5,0.04,0.025,0.02,40000.0,0.02,1000000.0,0.19999999999999996,0.10500000000000001,-912728.82,nan,nan,1.0,43413.99999999999
